date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1964-08-01,10.65,1.3,11,"1953-08-01 1963-08-01",87.69,4.05,11,"1953-08-01 1963-08-01",22.24,2.08,30,"1934-08-01 1963-08-01",30.3,2.99,11,"1953-08-01 1963-08-01",4.72,1.4,11,"1953-08-01 1963-08-01",40.67,7.59,11,"1953-08-01 1963-08-01",8.07,0.93,30,"1934-08-01 1963-08-01",2.28,0.98,11,"1953-08-01 1963-08-01",57.62,46.68,30,"1934-08-01 1963-08-01",57.57,46.65,30,"1934-08-01 1963-08-01",0.04,0.23,30,"1934-08-01 1963-08-01",0,0,9,"1955-08-01 1963-08-01",,,,
1964-07-01,11.66,0.97,11,"1953-07-01 1963-07-01",87.06,3.58,11,"1953-07-01 1963-07-01",23.75,1.59,30,"1934-07-01 1963-07-01",32.13,2.73,11,"1953-07-01 1963-07-01",5.52,1.19,11,"1953-07-01 1963-07-01",39.46,5.02,11,"1953-07-01 1963-07-01",9.63,0.74,30,"1934-07-01 1963-07-01",2.59,0.87,11,"1953-07-01 1963-07-01",64.17,38.19,30,"1934-07-01 1963-07-01",64.17,38.19,30,"1934-07-01 1963-07-01",0,0,30,"1934-07-01 1963-07-01",0,0,9,"1955-07-01 1963-07-01",,,,
1964-06-01,8.32,0.86,11,"1953-06-01 1963-06-01",85.26,4.79,11,"1953-06-01 1963-06-01",19.21,2.13,30,"1934-06-01 1963-06-01",34.06,2.76,11,"1953-06-01 1963-06-01",2.22,1.2,11,"1953-06-01 1963-06-01",39.38,7.62,11,"1953-06-01 1963-06-01",6.96,1.09,30,"1934-06-01 1963-06-01",3.52,1.38,11,"1953-06-01 1963-06-01",87.74,42.18,30,"1934-06-01 1963-06-01",85.62,41.48,30,"1934-06-01 1963-06-01",2.12,8.54,30,"1934-06-01 1963-06-01",0,0,9,"1955-06-01 1963-06-01",,,,
1964-05-01,3.95,1.3,11,"1953-05-01 1963-05-01",84.83,4.03,11,"1953-05-01 1963-05-01",16.33,2.15,30,"1934-05-01 1963-05-01",33.95,3.06,11,"1953-05-01 1963-05-01",-2.15,1.62,11,"1953-05-01 1963-05-01",38.79,5.77,11,"1953-05-01 1963-05-01",3.16,1.3,30,"1934-05-01 1963-05-01",4.01,0.96,11,"1953-05-01 1963-05-01",50.48,24.72,30,"1934-05-01 1963-05-01",41.75,22.3,30,"1934-05-01 1963-05-01",9.12,9.82,30,"1934-05-01 1963-05-01",0.3,0.37,9,"1955-05-01 1963-05-01",,,,
1964-04-01,-1.16,1.47,11,"1953-04-01 1963-04-01",85.91,3.15,11,"1953-04-01 1963-04-01",9.77,3.82,30,"1934-04-01 1963-04-01",34.31,2.87,11,"1953-04-01 1963-04-01",-7.8,2.22,11,"1953-04-01 1963-04-01",43.97,9.09,11,"1953-04-01 1963-04-01",-2.57,2.17,30,"1934-04-01 1963-04-01",3.68,0.9,11,"1953-04-01 1963-04-01",30.82,21.42,30,"1934-04-01 1963-04-01",8.38,10.59,30,"1934-04-01 1963-04-01",22.88,16.34,30,"1934-04-01 1963-04-01",1.2,0.72,9,"1955-04-01 1963-04-01",,,,
1964-03-01,-5.12,2.11,11,"1953-03-01 1963-03-01",88.88,3.34,11,"1953-03-01 1963-03-01",1.2,3.06,30,"1934-03-01 1963-03-01",32.43,3.61,11,"1953-03-01 1963-03-01",-12.58,2.48,11,"1953-03-01 1963-03-01",53.28,8.41,11,"1953-03-01 1963-03-01",-9.45,3.13,30,"1934-03-01 1963-03-01",3.09,0.75,11,"1953-03-01 1963-03-01",23.79,10.69,30,"1934-03-01 1963-03-01",0.7,1.53,30,"1934-03-01 1963-03-01",23.43,10.44,30,"1934-03-01 1963-03-01",4.1,3.51,9,"1955-03-01 1963-03-01",,,,
1964-02-01,-7.58,3.09,11,"1953-02-01 1963-02-01",87.22,4.41,11,"1953-02-01 1963-02-01",-3.12,5,30,"1934-02-01 1963-02-01",32.92,3.78,11,"1953-02-01 1963-02-01",-16.05,3.68,11,"1953-02-01 1963-02-01",58.42,6.29,11,"1953-02-01 1963-02-01",-14.43,5.02,30,"1934-02-01 1963-02-01",2.73,0.89,11,"1953-02-01 1963-02-01",20.85,11.21,30,"1934-02-01 1963-02-01",0.1,0.37,30,"1934-02-01 1963-02-01",21.62,11.49,30,"1934-02-01 1963-02-01",6.9,3.15,9,"1955-02-01 1963-02-01",,,,
1964-01-01,-10.13,3.62,11,"1953-01-01 1963-01-01",85.23,3.84,11,"1953-01-01 1963-01-01",-4.34,5.82,30,"1934-01-01 1963-01-01",33.18,4.35,11,"1953-01-01 1963-01-01",-19.53,4.77,11,"1953-01-01 1963-01-01",56.78,6.33,11,"1953-01-01 1963-01-01",-15.73,5.44,30,"1934-01-01 1963-01-01",2.65,0.7,11,"1953-01-01 1963-01-01",17.92,11.46,30,"1934-01-01 1963-01-01",0.18,0.74,30,"1934-01-01 1963-01-01",18.38,11.44,30,"1934-01-01 1963-01-01",6.1,6.12,9,"1955-01-01 1963-01-01",,,,
1963-12-01,-6.66,2.94,10,"1953-12-01 1962-12-01",83.54,2.95,10,"1953-12-01 1962-12-01",-0.97,4.29,30,"1933-12-01 1962-12-01",35.59,4.24,10,"1953-12-01 1962-12-01",-15.41,3.62,10,"1953-12-01 1962-12-01",51.36,5.12,10,"1953-12-01 1962-12-01",-12.3,3.93,30,"1933-12-01 1962-12-01",3.06,1.37,10,"1953-12-01 1962-12-01",14.2,11.51,30,"1933-12-01 1962-12-01",0.14,0.39,30,"1933-12-01 1962-12-01",14.61,11.61,30,"1933-12-01 1962-12-01",4.1,4.36,8,"1955-12-01 1962-12-01",,,,
1963-11-01,-4.36,3.72,10,"1953-11-01 1962-11-01",84.23,2.64,10,"1953-11-01 1962-11-01",3.54,4.72,30,"1933-11-01 1962-11-01",33.33,2.9,10,"1953-11-01 1962-11-01",-12.02,4.48,10,"1953-11-01 1962-11-01",48.63,4.58,10,"1953-11-01 1962-11-01",-7.65,3.8,30,"1933-11-01 1962-11-01",2.53,0.61,10,"1953-11-01 1962-11-01",15.35,13.77,30,"1933-11-01 1962-11-01",0.58,1.35,30,"1933-11-01 1962-11-01",14.96,13.33,30,"1933-11-01 1962-11-01",2,1.5,8,"1955-11-01 1962-11-01",,,,
1963-10-01,0.69,1.15,10,"1953-10-01 1962-10-01",82.71,3.92,10,"1953-10-01 1962-10-01",11.9,2.98,30,"1933-10-01 1962-10-01",35.76,2.65,10,"1953-10-01 1962-10-01",-5.76,1.41,10,"1953-10-01 1962-10-01",40.62,7.51,10,"1953-10-01 1962-10-01",-0.88,1.75,30,"1933-10-01 1962-10-01",2.79,0.82,10,"1953-10-01 1962-10-01",23.41,18.39,30,"1933-10-01 1962-10-01",8.35,8.67,30,"1933-10-01 1962-10-01",15.39,15.09,30,"1933-10-01 1962-10-01",1.1,1.71,8,"1955-10-01 1962-10-01",,,,
1963-09-01,5.72,1.26,10,"1953-09-01 1962-09-01",86.34,2.9,10,"1953-09-01 1962-09-01",17.45,2.4,30,"1933-09-01 1962-09-01",33.33,3.11,10,"1953-09-01 1962-09-01",-0.11,1.28,10,"1953-09-01 1962-09-01",40.79,5.89,10,"1953-09-01 1962-09-01",4.01,1.26,30,"1933-09-01 1962-09-01",2.41,0.86,10,"1953-09-01 1962-09-01",34.07,20.06,30,"1933-09-01 1962-09-01",27.2,16.03,30,"1933-09-01 1962-09-01",7.1,9.87,30,"1933-09-01 1962-09-01",0,0.13,8,"1955-09-01 1962-09-01",,,,
1963-08-01,10.58,1.34,10,"1953-08-01 1962-08-01",87.62,4.24,10,"1953-08-01 1962-08-01",22.24,2.08,30,"1933-08-01 1962-08-01",30.23,3.13,10,"1953-08-01 1962-08-01",4.57,1.38,10,"1953-08-01 1962-08-01",40.86,7.94,10,"1953-08-01 1962-08-01",8.03,0.89,30,"1933-08-01 1962-08-01",2.04,0.62,10,"1953-08-01 1962-08-01",59.38,46.1,30,"1933-08-01 1962-08-01",59.33,46.07,30,"1933-08-01 1962-08-01",0.04,0.23,30,"1933-08-01 1962-08-01",0,0,8,"1955-08-01 1962-08-01",,,,
1963-07-01,11.61,1,10,"1953-07-01 1962-07-01",86.93,3.73,10,"1953-07-01 1962-07-01",23.8,1.6,30,"1933-07-01 1962-07-01",31.74,2.56,10,"1953-07-01 1962-07-01",5.54,1.25,10,"1953-07-01 1962-07-01",39.39,5.26,10,"1953-07-01 1962-07-01",9.57,0.75,30,"1933-07-01 1962-07-01",2.37,0.54,10,"1953-07-01 1962-07-01",61.59,38.93,30,"1933-07-01 1962-07-01",61.59,38.93,30,"1933-07-01 1962-07-01",0,0,30,"1933-07-01 1962-07-01",0,0,8,"1955-07-01 1962-07-01",,,,
1963-06-01,8.25,0.87,10,"1953-06-01 1962-06-01",84.83,4.82,10,"1953-06-01 1962-06-01",19.28,2.21,30,"1933-06-01 1962-06-01",33.96,2.88,10,"1953-06-01 1962-06-01",2.11,1.19,10,"1953-06-01 1962-06-01",39.28,7.98,10,"1953-06-01 1962-06-01",6.95,1.08,30,"1933-06-01 1962-06-01",3.16,0.86,10,"1953-06-01 1962-06-01",83.81,42.03,30,"1933-06-01 1962-06-01",81.69,41.12,30,"1933-06-01 1962-06-01",2.12,8.54,30,"1933-06-01 1962-06-01",0,0,8,"1955-06-01 1962-06-01",,,,
1963-05-01,4.03,1.34,10,"1953-05-01 1962-05-01",85.14,4.1,10,"1953-05-01 1962-05-01",16.3,2.16,30,"1933-05-01 1962-05-01",33.94,3.21,10,"1953-05-01 1962-05-01",-2.07,1.68,10,"1953-05-01 1962-05-01",38.99,6.01,10,"1953-05-01 1962-05-01",3.2,1.3,30,"1933-05-01 1962-05-01",3.82,0.77,10,"1953-05-01 1962-05-01",51.58,24.05,30,"1933-05-01 1962-05-01",43.04,21.09,30,"1933-05-01 1962-05-01",8.84,9.63,30,"1933-05-01 1962-05-01",0.3,0.37,8,"1955-05-01 1962-05-01",,,,
1963-04-01,-1.3,1.48,10,"1953-04-01 1962-04-01",85.95,3.3,10,"1953-04-01 1962-04-01",9.65,3.84,30,"1933-04-01 1962-04-01",34.7,2.71,10,"1953-04-01 1962-04-01",-8.03,2.2,10,"1953-04-01 1962-04-01",43.98,9.53,10,"1953-04-01 1962-04-01",-2.63,2.19,30,"1933-04-01 1962-04-01",3.6,0.9,10,"1953-04-01 1962-04-01",32.06,21.78,30,"1933-04-01 1962-04-01",8.25,10.63,30,"1933-04-01 1962-04-01",24.19,17.13,30,"1933-04-01 1962-04-01",1.3,0.67,8,"1955-04-01 1962-04-01",,,,
1963-03-01,-5.35,2.07,10,"1953-03-01 1962-03-01",88.95,3.49,10,"1953-03-01 1962-03-01",1.08,2.93,30,"1933-03-01 1962-03-01",32.42,3.79,10,"1953-03-01 1962-03-01",-12.86,2.44,10,"1953-03-01 1962-03-01",54.17,8.31,10,"1953-03-01 1962-03-01",-9.53,3.07,30,"1933-03-01 1962-03-01",3.08,0.78,10,"1953-03-01 1962-03-01",23.48,11.09,30,"1933-03-01 1962-03-01",0.7,1.53,30,"1933-03-01 1962-03-01",22.97,10.92,30,"1933-03-01 1962-03-01",4.5,3.48,8,"1955-03-01 1962-03-01",,,,
1963-02-01,-8.07,2.81,10,"1953-02-01 1962-02-01",86.6,4.14,10,"1953-02-01 1962-02-01",-3.31,4.9,30,"1933-02-01 1962-02-01",33.53,3.41,10,"1953-02-01 1962-02-01",-16.67,3.27,10,"1953-02-01 1962-02-01",58.04,6.47,10,"1953-02-01 1962-02-01",-14.66,4.87,30,"1933-02-01 1962-02-01",2.79,0.92,10,"1953-02-01 1962-02-01",20.92,11.13,30,"1933-02-01 1962-02-01",0.08,0.36,30,"1933-02-01 1962-02-01",21.52,11.58,30,"1933-02-01 1962-02-01",7.4,2.97,8,"1955-02-01 1962-02-01",,,,
1963-01-01,-10.15,3.8,10,"1953-01-01 1962-01-01",84.93,3.9,10,"1953-01-01 1962-01-01",-4.26,5.83,30,"1933-01-01 1962-01-01",32.49,3.95,10,"1953-01-01 1962-01-01",-19.5,5,10,"1953-01-01 1962-01-01",56.55,6.59,10,"1953-01-01 1962-01-01",-15.64,5.43,30,"1933-01-01 1962-01-01",2.49,0.49,10,"1953-01-01 1962-01-01",17.43,11.44,30,"1933-01-01 1962-01-01",0.17,0.74,30,"1933-01-01 1962-01-01",17.53,11.02,30,"1933-01-01 1962-01-01",5.6,6.33,8,"1955-01-01 1962-01-01",,,,
1962-12-01,-6.84,3.05,9,"1953-12-01 1961-12-01",83.24,2.97,9,"1953-12-01 1961-12-01",-1.14,4.27,30,"1932-12-01 1961-12-01",35.74,4.44,9,"1953-12-01 1961-12-01",-15.64,3.74,9,"1953-12-01 1961-12-01",50.92,5.21,9,"1953-12-01 1961-12-01",-12.32,3.93,30,"1932-12-01 1961-12-01",3.21,1.37,9,"1953-12-01 1961-12-01",14.22,11.5,30,"1932-12-01 1961-12-01",0.14,0.39,30,"1932-12-01 1961-12-01",14.55,11.64,30,"1932-12-01 1961-12-01",4.5,4.5,7,"1955-12-01 1961-12-01",,,,
1962-11-01,-4.66,3.8,9,"1953-11-01 1961-11-01",84.01,2.7,9,"1953-11-01 1961-11-01",3.37,4.67,30,"1932-11-01 1961-11-01",33.52,3,9,"1953-11-01 1961-11-01",-12.45,4.52,9,"1953-11-01 1961-11-01",48.93,4.73,9,"1953-11-01 1961-11-01",-7.75,3.76,30,"1932-11-01 1961-11-01",2.54,0.64,9,"1953-11-01 1961-11-01",15.88,13.64,30,"1932-11-01 1961-11-01",0.53,1.35,30,"1932-11-01 1961-11-01",15.51,13.19,30,"1932-11-01 1961-11-01",2.3,1.39,7,"1955-11-01 1961-11-01",,,,
1962-10-01,0.52,1.1,9,"1953-10-01 1961-10-01",82.69,4.13,9,"1953-10-01 1961-10-01",11.68,3.02,30,"1932-10-01 1961-10-01",35.96,2.72,9,"1953-10-01 1961-10-01",-6,1.28,9,"1953-10-01 1961-10-01",40.92,7.85,9,"1953-10-01 1961-10-01",-0.98,1.74,30,"1932-10-01 1961-10-01",2.93,0.73,9,"1953-10-01 1961-10-01",23.8,18.22,30,"1932-10-01 1961-10-01",8.14,8.74,30,"1932-10-01 1961-10-01",15.97,14.9,30,"1932-10-01 1961-10-01",1.3,1.77,7,"1955-10-01 1961-10-01",,,,
1962-09-01,5.7,1.33,9,"1953-09-01 1961-09-01",86.51,3.02,9,"1953-09-01 1961-09-01",17.41,2.38,30,"1932-09-01 1961-09-01",33.49,3.24,9,"1953-09-01 1961-09-01",-0.17,1.34,9,"1953-09-01 1961-09-01",41.22,6.06,9,"1953-09-01 1961-09-01",4.02,1.26,30,"1932-09-01 1961-09-01",2.54,0.8,9,"1953-09-01 1961-09-01",34.2,20.02,30,"1932-09-01 1961-09-01",27.5,16.01,30,"1932-09-01 1961-09-01",6.72,9.91,30,"1932-09-01 1961-09-01",0.1,0.14,7,"1955-09-01 1961-09-01",,,,
1962-08-01,10.72,1.34,9,"1953-08-01 1961-08-01",88.14,4.17,9,"1953-08-01 1961-08-01",22.23,2.08,30,"1932-08-01 1961-08-01",29.83,3.04,9,"1953-08-01 1961-08-01",4.72,1.38,9,"1953-08-01 1961-08-01",41.51,8.11,9,"1953-08-01 1961-08-01",8.07,0.91,30,"1932-08-01 1961-08-01",2.05,0.65,9,"1953-08-01 1961-08-01",59.18,46.14,30,"1932-08-01 1961-08-01",59.14,46.12,30,"1932-08-01 1961-08-01",0.04,0.23,30,"1932-08-01 1961-08-01",0,0,7,"1955-08-01 1961-08-01",,,,
1962-07-01,11.76,0.94,9,"1953-07-01 1961-07-01",87.04,3.91,9,"1953-07-01 1961-07-01",23.79,1.61,30,"1932-07-01 1961-07-01",31.79,2.69,9,"1953-07-01 1961-07-01",5.61,1.3,9,"1953-07-01 1961-07-01",39.51,5.53,9,"1953-07-01 1961-07-01",9.59,0.71,30,"1932-07-01 1961-07-01",2.51,0.36,9,"1953-07-01 1961-07-01",62.3,38.6,30,"1932-07-01 1961-07-01",62.3,38.6,30,"1932-07-01 1961-07-01",0,0,30,"1932-07-01 1961-07-01",0,0,7,"1955-07-01 1961-07-01",,,,
1962-06-01,8.28,0.92,9,"1953-06-01 1961-06-01",85.07,5.03,9,"1953-06-01 1961-06-01",19.24,2.18,30,"1932-06-01 1961-06-01",34.14,2.98,9,"1953-06-01 1961-06-01",2.21,1.22,9,"1953-06-01 1961-06-01",40.11,7.99,9,"1953-06-01 1961-06-01",6.96,1.09,30,"1932-06-01 1961-06-01",3.17,0.91,9,"1953-06-01 1961-06-01",86.29,41.89,30,"1932-06-01 1961-06-01",84.17,41.11,30,"1932-06-01 1961-06-01",2.12,8.54,30,"1932-06-01 1961-06-01",0,0,7,"1955-06-01 1961-06-01",,,,
1962-05-01,3.94,1.38,9,"1953-05-01 1961-05-01",84.55,3.91,9,"1953-05-01 1961-05-01",16.32,2.15,30,"1932-05-01 1961-05-01",34.05,3.37,9,"1953-05-01 1961-05-01",-2.13,1.76,9,"1953-05-01 1961-05-01",38.88,6.33,9,"1953-05-01 1961-05-01",3.23,1.29,30,"1932-05-01 1961-05-01",3.89,0.78,9,"1953-05-01 1961-05-01",52.56,24.83,30,"1932-05-01 1961-05-01",44.2,22.44,30,"1932-05-01 1961-05-01",8.47,9.76,30,"1932-05-01 1961-05-01",0.3,0.4,7,"1955-05-01 1961-05-01",,,,
1962-04-01,-1.5,1.42,9,"1953-04-01 1961-04-01",86.32,3.28,9,"1953-04-01 1961-04-01",9.51,3.76,30,"1932-04-01 1961-04-01",34.44,2.73,9,"1953-04-01 1961-04-01",-8.25,2.21,9,"1953-04-01 1961-04-01",45.29,9.16,9,"1953-04-01 1961-04-01",-2.59,2.23,30,"1932-04-01 1961-04-01",3.66,0.93,9,"1953-04-01 1961-04-01",34.83,24.55,30,"1932-04-01 1961-04-01",9.61,12.01,30,"1932-04-01 1961-04-01",25.44,18.12,30,"1932-04-01 1961-04-01",1.4,0.68,7,"1955-04-01 1961-04-01",,,,
1962-03-01,-5.12,2.06,9,"1953-03-01 1961-03-01",89.09,3.66,9,"1953-03-01 1961-03-01",0.94,3.08,30,"1932-03-01 1961-03-01",32.67,3.91,9,"1953-03-01 1961-03-01",-12.68,2.51,9,"1953-03-01 1961-03-01",54.35,8.74,9,"1953-03-01 1961-03-01",-9.56,3.09,30,"1932-03-01 1961-03-01",3.17,0.78,9,"1953-03-01 1961-03-01",24.03,10.84,30,"1932-03-01 1961-03-01",0.7,1.53,30,"1932-03-01 1961-03-01",23.4,10.82,30,"1932-03-01 1961-03-01",4.7,3.67,7,"1955-03-01 1961-03-01",,,,
1962-02-01,-7.99,2.96,9,"1953-02-01 1961-02-01",86,3.94,9,"1953-02-01 1961-02-01",-3.27,4.89,30,"1932-02-01 1961-02-01",33.57,3.59,9,"1953-02-01 1961-02-01",-16.65,3.45,9,"1953-02-01 1961-02-01",56.98,5.95,9,"1953-02-01 1961-02-01",-14.64,4.86,30,"1932-02-01 1961-02-01",2.88,0.93,9,"1953-02-01 1961-02-01",20.91,11.14,30,"1932-02-01 1961-02-01",0.08,0.36,30,"1932-02-01 1961-02-01",21.31,11.71,30,"1932-02-01 1961-02-01",8,2.66,7,"1955-02-01 1961-02-01",,,,
1962-01-01,-10.34,3.96,9,"1953-01-01 1961-01-01",84.8,4.09,9,"1953-01-01 1961-01-01",-4.37,5.81,30,"1932-01-01 1961-01-01",31.66,3.22,9,"1953-01-01 1961-01-01",-19.74,5.22,9,"1953-01-01 1961-01-01",57.03,6.78,9,"1953-01-01 1961-01-01",-15.66,5.43,30,"1932-01-01 1961-01-01",2.36,0.34,9,"1953-01-01 1961-01-01",17.37,11.47,30,"1932-01-01 1961-01-01",0.17,0.74,30,"1932-01-01 1961-01-01",17.33,11.1,30,"1932-01-01 1961-01-01",6,6.68,7,"1955-01-01 1961-01-01",,,,
1961-12-01,-6.31,2.82,8,"1953-12-01 1960-12-01",82.86,2.93,8,"1953-12-01 1960-12-01",-1,4.2,30,"1931-12-01 1960-12-01",36,4.64,8,"1953-12-01 1960-12-01",-15.16,3.7,8,"1953-12-01 1960-12-01",50.15,5.01,8,"1953-12-01 1960-12-01",-12.09,3.85,30,"1931-12-01 1960-12-01",3.18,1.45,8,"1953-12-01 1960-12-01",15.12,12.35,30,"1931-12-01 1960-12-01",0.14,0.39,30,"1931-12-01 1960-12-01",15.27,12.46,30,"1931-12-01 1960-12-01",4.6,4.85,6,"1955-12-01 1960-12-01",,,,
1961-11-01,-4.43,3.98,8,"1953-11-01 1960-11-01",84.46,2.52,8,"1953-11-01 1960-11-01",3.3,4.69,30,"1931-11-01 1960-11-01",33.26,3.08,8,"1953-11-01 1960-11-01",-12.21,4.74,8,"1953-11-01 1960-11-01",49.27,4.91,8,"1953-11-01 1960-11-01",-7.75,3.76,30,"1931-11-01 1960-11-01",2.63,0.62,8,"1953-11-01 1960-11-01",16.02,13.54,30,"1931-11-01 1960-11-01",0.53,1.35,30,"1931-11-01 1960-11-01",15.59,13.13,30,"1931-11-01 1960-11-01",2.6,1.16,6,"1955-11-01 1960-11-01",,,,
1961-10-01,0.47,1.16,8,"1953-10-01 1960-10-01",82.61,4.38,8,"1953-10-01 1960-10-01",11.79,3.03,30,"1931-10-01 1960-10-01",35.73,2.8,8,"1953-10-01 1960-10-01",-6.07,1.34,8,"1953-10-01 1960-10-01",39.91,7.75,8,"1953-10-01 1960-10-01",-0.96,1.74,30,"1931-10-01 1960-10-01",2.69,0.28,8,"1953-10-01 1960-10-01",22.61,18.19,30,"1931-10-01 1960-10-01",8.23,8.7,30,"1931-10-01 1960-10-01",14.38,13.96,30,"1931-10-01 1960-10-01",1.1,1.87,6,"1955-10-01 1960-10-01",,,,
1961-09-01,5.98,1.14,8,"1953-09-01 1960-09-01",86.45,3.19,8,"1953-09-01 1960-09-01",17.48,2.33,30,"1931-09-01 1960-09-01",33.26,3.37,8,"1953-09-01 1960-09-01",0.04,1.27,8,"1953-09-01 1960-09-01",40.98,6.38,8,"1953-09-01 1960-09-01",4.13,1.13,30,"1931-09-01 1960-09-01",2.49,0.83,8,"1953-09-01 1960-09-01",34.9,19.97,30,"1931-09-01 1960-09-01",28.25,16.21,30,"1931-09-01 1960-09-01",6.65,9.95,30,"1931-09-01 1960-09-01",0.1,0.15,6,"1955-09-01 1960-09-01",,,,
1961-08-01,10.57,1.35,8,"1953-08-01 1960-08-01",88.77,3.98,8,"1953-08-01 1960-08-01",22.17,2,30,"1931-08-01 1960-08-01",30.54,2.44,8,"1953-08-01 1960-08-01",4.68,1.46,8,"1953-08-01 1960-08-01",42.42,8.16,8,"1953-08-01 1960-08-01",8.01,0.84,30,"1931-08-01 1960-08-01",2.16,0.61,8,"1953-08-01 1960-08-01",58.68,46.57,30,"1931-08-01 1960-08-01",58.64,46.55,30,"1931-08-01 1960-08-01",0.04,0.23,30,"1931-08-01 1960-08-01",0,0,6,"1955-08-01 1960-08-01",,,,
1961-07-01,11.87,0.94,8,"1953-07-01 1960-07-01",87.54,3.87,8,"1953-07-01 1960-07-01",23.78,1.61,30,"1931-07-01 1960-07-01",32.02,2.77,8,"1953-07-01 1960-07-01",5.67,1.36,8,"1953-07-01 1960-07-01",39.66,5.85,8,"1953-07-01 1960-07-01",9.57,0.69,30,"1931-07-01 1960-07-01",2.51,0.38,8,"1953-07-01 1960-07-01",58.53,34.81,30,"1931-07-01 1960-07-01",58.53,34.81,30,"1931-07-01 1960-07-01",0,0,30,"1931-07-01 1960-07-01",0,0,6,"1955-07-01 1960-07-01",,,,
1961-06-01,8.14,0.88,8,"1953-06-01 1960-06-01",86.27,3.94,8,"1953-06-01 1960-06-01",19.06,1.81,30,"1931-06-01 1960-06-01",34.2,3.16,8,"1953-06-01 1960-06-01",2.24,1.29,8,"1953-06-01 1960-06-01",41.74,6.91,8,"1953-06-01 1960-06-01",6.9,1,30,"1931-06-01 1960-06-01",3.32,0.85,8,"1953-06-01 1960-06-01",87.79,39.89,30,"1931-06-01 1960-06-01",85.67,39.15,30,"1931-06-01 1960-06-01",2.12,8.54,30,"1931-06-01 1960-06-01",0,0,6,"1955-06-01 1960-06-01",,,,
1961-05-01,3.77,1.37,8,"1953-05-01 1960-05-01",84.23,4.03,8,"1953-05-01 1960-05-01",16.34,2.15,30,"1931-05-01 1960-05-01",34.68,3.04,8,"1953-05-01 1960-05-01",-2.32,1.77,8,"1953-05-01 1960-05-01",38.5,6.61,8,"1953-05-01 1960-05-01",3.17,1.27,30,"1931-05-01 1960-05-01",3.92,0.82,8,"1953-05-01 1960-05-01",51.61,25.72,30,"1931-05-01 1960-05-01",43.28,23.37,30,"1931-05-01 1960-05-01",8.36,9.75,30,"1931-05-01 1960-05-01",0.3,0.42,6,"1955-05-01 1960-05-01",,,,
1961-04-01,-1.55,1.5,8,"1953-04-01 1960-04-01",86.6,3.37,8,"1953-04-01 1960-04-01",9.64,3.78,30,"1931-04-01 1960-04-01",34.15,2.77,8,"1953-04-01 1960-04-01",-8.14,2.32,8,"1953-04-01 1960-04-01",46.05,9.44,8,"1953-04-01 1960-04-01",-2.58,2.23,30,"1931-04-01 1960-04-01",3.81,0.87,8,"1953-04-01 1960-04-01",34.51,24.57,30,"1931-04-01 1960-04-01",9.39,12.12,30,"1931-04-01 1960-04-01",25.14,18,30,"1931-04-01 1960-04-01",1.3,0.73,6,"1955-04-01 1960-04-01",,,,
1961-03-01,-5.4,2.02,8,"1953-03-01 1960-03-01",89.18,3.87,8,"1953-03-01 1960-03-01",0.89,3.03,30,"1931-03-01 1960-03-01",33.28,3.73,8,"1953-03-01 1960-03-01",-12.96,2.51,8,"1953-03-01 1960-03-01",54.95,9.09,8,"1953-03-01 1960-03-01",-9.66,3.02,30,"1931-03-01 1960-03-01",3.31,0.71,8,"1953-03-01 1960-03-01",25.5,11.13,30,"1931-03-01 1960-03-01",0.67,1.54,30,"1931-03-01 1960-03-01",24.84,11.25,30,"1931-03-01 1960-03-01",4.9,3.94,6,"1955-03-01 1960-03-01",,,,
1961-02-01,-8.26,3.03,8,"1953-02-01 1960-02-01",86.58,3.8,8,"1953-02-01 1960-02-01",-3.08,5.18,30,"1931-02-01 1960-02-01",33.46,3.79,8,"1953-02-01 1960-02-01",-16.98,3.52,8,"1953-02-01 1960-02-01",57.81,5.81,8,"1953-02-01 1960-02-01",-14.54,4.99,30,"1931-02-01 1960-02-01",2.8,0.95,8,"1953-02-01 1960-02-01",20.03,11.42,30,"1931-02-01 1960-02-01",0.08,0.36,30,"1931-02-01 1960-02-01",19.96,11.31,30,"1931-02-01 1960-02-01",8.1,2.87,6,"1955-02-01 1960-02-01",,,,
